index,key,category,term_type,description,english,placeholders,rich_text_tags
351,Real_Dev/59,Real_Dev,0,Подозрительная сыпь на верхней части груди-Чел-Ж,Tentacle in the Photo,,
352,Real_Dev/60,Real_Dev,0,Подозрительная сыпь на груди слева-Чел-Ж,Predatory Nematode in the Photo,,
353,Real_Dev/61,Real_Dev,0,Подозрительная сыпь на груди справа-Чел-Ж,Coral Growth on the Skin,,
354,Real_Dev/62,Real_Dev,0,Подозрительная сыпь на левом плече-Чел-Ж,Liver with Eyes,,
355,Real_Dev/63,Real_Dev,0,Подозрительная сыпь на правом плече-Чел-Ж,Stomach with Eyes,,
356,Real_Dev/64,Real_Dev,0,Подозрительная сыпь на животе-Чел-Ж,Heart Behelitization,,
357,Real_Dev/65,Real_Dev,0,Подозрительная сыпь на левом боку-Чел-Ж,Octopus Heart-Snatcher,,
358,Real_Dev/66,Real_Dev,0,Подозрительная сыпь на правом боку-Чел-Ж,Algal Kidney Transformation,,
359,Real_Dev/67,Real_Dev,0,Шея-Грибы-Чел-М,Algal Lung Transformation,,
360,Real_Dev/68,Real_Dev,0,Верхняя часть груди-Грибы-Чел-М,Subdermal Power Circuits,,
361,Real_Dev/69,Real_Dev,0,Левая грудь-Грибы-Чел-М,Technomancer's Wax Seal on the Skin,,
362,Real_Dev/70,Real_Dev,0,Прав грудь-Грибы-Чел-М,Bone-Mounted Wires,,
363,Real_Dev/71,Real_Dev,0,Левое плечо-Грибы-Чел-М,Technomancer's Brain,,
364,Real_Dev/72,Real_Dev,0,Прав плечо-Грибы-Чел-М,Atomic Heart,,
365,Real_Dev/73,Real_Dev,0,Верх живота-Грибы-Чел-М,Technomancer's Lung,,
366,Real_Dev/74,Real_Dev,0,Левой бок-Грибы-Чел-М,Magmatic Heart,,
367,Real_Dev/75,Real_Dev,0,Прав бок-Грибы-Чел-М,Technomancer's Enlarged Liver,,
368,Real_Dev/76,Real_Dev,0,Шея-Грибы-Чел-Ж,Technomancer's Stomach,,
369,Real_Dev/77,Real_Dev,0,Верхняя часть груди-Грибы-Чел-Ж,Technomancer's Cubic Kidney,,
370,Real_Dev/78,Real_Dev,0,Левая грудь-Грибы-Чел-Ж,Zeros and Ones in the Photo,,
371,Real_Dev/79,Real_Dev,0,Прав грудь-Грибы-Чел-Ж,Man Made of Zeros and Ones in the Photo,,
372,Real_Dev/80,Real_Dev,0,Левое плечо-Грибы-Чел-Ж,Blue Crystal on the Skin,,
373,Real_Dev/81,Real_Dev,0,Прав плечо-Грибы-Чел-Ж,Gemstones in the Bones,,
374,Real_Dev/82,Real_Dev,0,Верх живота-Грибы-Чел-Ж,Blue Ritual Patterns on the Bones,,
375,Real_Dev/83,Real_Dev,0,Левой бок-Грибы-Чел-Ж,Fingerprints on the Document,,
376,Real_Dev/84,Real_Dev,0,Прав бок-Грибы-Чел-Ж,Unusual Prints on the Document,,
377,Real_Dev/85,Real_Dev,0,Левое плечо-Тентакля-Чел-М,Blood Traces on the Document,,
378,Real_Dev/86,Real_Dev,0,Прав плечо-Тентакля-Чел-М,Cluster of Spheres in the Photo,,
379,Real_Dev/87,Real_Dev,0,Левое плечо-Тентакля-Чел-Ж,Wrong Photo in the Passport,,
380,Real_Dev/88,Real_Dev,0,Прав плечо-Тентакля-Чел-Ж,Wrong Photo on the Pass,,
381,Real_Dev/89,Real_Dev,0,Верхняя часть груди-Грибы-Чел-М,Wrong Passport Number,,
382,Real_Dev/90,Real_Dev,0,Верх живота-Пасть-Чел-М,Wrong Pass Number,,
383,Real_Dev/91,Real_Dev,0,Левой бок-Пасть-Чел-М,Unseen Observer in the Photo,,
384,Real_Dev/92,Real_Dev,0,Прав бок-Пасть-Чел-М,Portal-Type Reality Rift in the Photo,,
385,Real_Dev/93,Real_Dev,0,Верхняя часть груди-Пасть-Чел-Ж,Phantom Undertaker in the Photo,,
386,Real_Dev/94,Real_Dev,0,Верх живота-Пасть-Чел-Ж,Burnt-Out Eyes in the Photo,,
387,Real_Dev/95,Real_Dev,0,Левой бок-Пасть-Чел-Ж,Phantom Hound in the Photo,,
388,Real_Dev/96,Real_Dev,0,Прав бок-Пасть-Чел-Ж,Puppet Strings in the Photo,,
389,Real_Dev/97,Real_Dev,0,Верх живота-Кренг-Чел-М,Anomalous Manifestations Captured by the Elevator Camera,,
390,Real_Dev/98,Real_Dev,0,Верх живота-Кренг-Чел-Ж,Homemade Explosive Device,,
391,Real_Dev/99,Real_Dev,0,,Cerebral Crystal Formations,,
392,Real_Dev/100,Real_Dev,0,Хрустальный череп,Crystal Heart,,
393,Real_Dev/101,Real_Dev,0,Металлический череп,Total Kidney Crystallization,,
394,Real_Dev/102,Real_Dev,0,Бугристая отметина,Liver Replaced with a Ritual Pouch,,
395,Real_Dev/103,Real_Dev,0,Третья глазница,Lung Transformed into a Worm-Ridden Tree,,
396,Real_Dev/104,Real_Dev,0,Череп предтеч,Lava Stomach,,
397,Real_Dev/105,Real_Dev,0,Стальные позвонки,Ritual Tattoos on the Skin,,
398,Real_Dev/106,Real_Dev,0,Острые отростки,Spirits with a Hole in the Chest in the Photo,,
399,Real_Dev/107,Real_Dev,0,Широкие позвонки,Spirit Trying to Crawl into Our World in the Photo,,
400,Real_Dev/108,Real_Dev,0,Тонкие позвонки,Reality Rift in the Photo,,
401,Real_Dev/109,Real_Dev,0,Стальная грудина,Head Hypothermia,,
402,Real_Dev/110,Real_Dev,0,Красный кристалл,Chest Hypothermia,,
403,Real_Dev/111,Real_Dev,0,Стальные ребра - верх - лево,Gray Hands in the Photo,,
404,Real_Dev/112,Real_Dev,0,Демонические ребра - верх - лево,Rain Cloud in the Photo,,
405,Real_Dev/113,Real_Dev,0,Недостающие ребра - верх - лево,Clots of Gray Goo on the Skin,,
406,Real_Dev/114,Real_Dev,0,Спицеобразные ребра - верх - лево,Bone Made of Gray Goo,,
407,Real_Dev/115,Real_Dev,0,Сросшиеся ребра - верх - лево,Ribs Made of Gray Goo,,
408,Real_Dev/116,Real_Dev,0,Ребра предтеч - верх - лево,Vertebrae Made of Gray Goo,,
409,Real_Dev/117,Real_Dev,0,Стальные ребра - низ - лево,Sternum Made of Gray Goo,,
410,Real_Dev/118,Real_Dev,0,Демонические ребра - низ - лево,Skull Made of Gray Goo,,
411,Real_Dev/119,Real_Dev,0,Недостающие ребра - низ - лево,Brain Made of Gray Goo Jelly,,
412,Real_Dev/120,Real_Dev,0,Спицеобразные ребра - низ - лево,Sphere with Spikes Instead of a Heart,,
413,Real_Dev/121,Real_Dev,0,Сросшиеся ребра - низ - лево,Sphere with Spikes Instead of a Lung,,
414,Real_Dev/122,Real_Dev,0,Ребра предтеч - низ - лево,Liver Container for Gray Goo,,
415,Real_Dev/123,Real_Dev,0,Стальные ребра - верх - право,Stomach Container for Gray Goo,,
416,Real_Dev/124,Real_Dev,0,Демонические ребра - верх - право,Kidney Replaced with a Gray Goo Sphere,,
417,Real_Dev/125,Real_Dev,0,Недостающие ребра - верх - право,Sharpened Teeth,,
418,Real_Dev/126,Real_Dev,0,Спицеобразные ребра - верх - право,Black Fungal Growths on the Skin,,
419,Real_Dev/127,Real_Dev,0,Сросшиеся ребра - верх - право,Gray Fungal Growths on the Skin,,
420,Real_Dev/128,Real_Dev,0,Ребра предтеч - верх - право,Reddish Fungal Growths on the Skin,,
421,Real_Dev/129,Real_Dev,0,Стальные ребра - низ - право,Bones Afflicted by Green Mold,,
422,Real_Dev/130,Real_Dev,0,Демонические ребра - низ - право,Toadstoolization of the Skull,,
423,Real_Dev/131,Real_Dev,0,Недостающие ребра - низ - право,Fungal Affliction of the Liver,,
424,Real_Dev/132,Real_Dev,0,Спицеобразные ребра - низ - право,Fungoid Affliction of the Brain,,
425,Real_Dev/133,Real_Dev,0,Сросшиеся ребра - низ - право,Fungoid Transformation of the Stomach,,
426,Real_Dev/134,Real_Dev,0,Ребра предтеч - низ - право,Fungoid Transformation of the Lung,,
427,Real_Dev/135,Real_Dev,0,Утолщенная кость - лево,Fungoid Transformation of the Kidney,,
428,Real_Dev/136,Real_Dev,0,Спиральная кость - лево,Heart-Shaped Mask in the Photo,,
429,Real_Dev/137,Real_Dev,0,Зазубренная кость - лево,Malicious Toadstool in the Photo,,
430,Real_Dev/138,Real_Dev,0,Стальная кость - лево,Mushroom Fairy in the Photo,,
431,Real_Dev/139,Real_Dev,0,Кость предтеч - лево,Fungal Overgrowth in the Photo,,
432,Real_Dev/140,Real_Dev,0,Утолщенная кость - право,Bone Replaced with Fungal Honeycomb,,
433,Real_Dev/141,Real_Dev,0,Спиральная кость - право,Blue-Fungal Transformation of the Brain,,
434,Real_Dev/142,Real_Dev,0,Зазубренная кость - право,Inky Heart,,
435,Real_Dev/143,Real_Dev,0,Стальная кость - право,Morel Transformation of the Kidney,,
436,Real_Dev/144,Real_Dev,0,Кость предтеч - право,Blood-Fungal Transformation of the Liver,,
437,Real_Dev/145,Real_Dev,0,Стальные позвонки,Malicious Fungal Stomach,,
438,Real_Dev/146,Real_Dev,0,Острые отростки,Mold Growth on the Lung,,
439,Real_Dev/147,Real_Dev,0,Широкие позвонки,Yellow Moss on the Skin,,
440,Real_Dev/148,Real_Dev,0,Узкие позвонки,Necrotic Affliction of the Skin,,
441,Real_Dev/149,Real_Dev,0,Монстроголов,Red Color Mentioned in the Rorschach Test Answers,,
442,Real_Dev/150,Real_Dev,0,Лифтовые хихуны,Blue Color Mentioned in the Rorschach Test Answers,,
443,Real_Dev/151,Real_Dev,0,Человек-катана,Green Color Mentioned in the Rorschach Test Answers,,
444,Real_Dev/152,Real_Dev,0,Неверная фотка на паспорте,White Color Mentioned in the Rorschach Test Answers,,
445,Real_Dev/153,Real_Dev,0,Неверная фотка на пропуске,Black Color Mentioned in the Rorschach Test Answers,,
446,Instructions/1,Instructions,0,Расстреливать всех с аномалиями органов,Anomalies in the photo,,
447,Instructions/2,Instructions,0,Документы должны быть в порядке,External body anomalies,,
448,Instructions/3,Instructions,0,На этаж 7 нужна специальная мед справка,Internal organ anomalies,,
449,Instructions/4,Instructions,0,Чужие отпечатки на документах отвратительны!,Bone anomalies,,
450,Instructions/5,Instructions,0,Не пропускать с увеличенными органами,Hypothermic areas,,
451,Instructions/6,Instructions,0,Ложное имя - настоящая смерть!,Hyperthermic areas,,
452,Instructions/7,Instructions,0,Ложное имя - отказ...,Forged medical certificate,,
453,Instructions/8,Instructions,0,Проблемы с кожей - расстрел,"Mismatched details between passport and pass (name, number, or photo)",,
454,Instructions/9,Instructions,0,Проблемы с шеей - расстрел,Fake name on passport or pass,,
455,Instructions/10,Instructions,0,Проблемы с кожей - отказ,Enlarged internal organs,,
456,Instructions/11,Instructions,0,Псевдообъекты на фото - расстрел,External neck anomalies,,
457,Instructions/12,Instructions,0,"Уходи, нечистый сердцем",Skull anomalies,,
458,Instructions/13,Instructions,0,Поддельная справка - расстрел,Rib anomalies,,
459,Instructions/14,Instructions,0,Всегда пропускать с увеличенным органом,Arm bone anomalies,,
460,Instructions/15,Instructions,0,Псевдообъекты на фото - отказ,Spine anomalies,,
461,Instructions/16,Instructions,0,Псевдообъекты на фото - пропуск,External torso anomalies,,
462,Instructions/17,Instructions,0,Переохлаждение - расстрел,External arm anomalies,,
463,Instructions/18,Instructions,0,Переохлаждение - пропуск,Heart anomalies,,
464,Instructions/19,Instructions,0,Переохлаждение - отказ,Lung anomalies,,
465,Instructions/20,Instructions,0,Перегрев - расстрел,Brain anomalies,,
466,Instructions/21,Instructions,0,Перегрев - пропуск,Teeth anomalies,,
467,Instructions/22,Instructions,0,Перегрев - отказ,Liver anomalies,,
468,Instructions/23,Instructions,0,Аномалия костей - расстрел,Kidney anomalies,,
469,Instructions/24,Instructions,0,Аномалия костей - пропуск,Stomach anomalies,,
470,Instructions/25,Instructions,0,Аномалия костей - отказ,Phantom creatures in the photo,,
471,Instructions/26,Instructions,0,Аномалия органов - отказ,Reality fractures in the photo,,
472,Instructions/27,Instructions,0,,Phantom hound in the photo,,
473,Instructions/28,Instructions,0,,#N/A,,
474,Instructions/29,Instructions,0,,Steel bones,,
475,Instructions/30,Instructions,0,,Microchip visible under UV light on papers,,
476,Instructions/31,Instructions,0,,Mycelium visible under UV light on papers,,
477,Instructions/32,Instructions,0,,Ones and zeroes visible under UV light on papers,,
478,Instructions/33,Instructions,0,,Runic symbols visible under UV light on papers,,
479,Instructions/34,Instructions,0,,Skull visible under UV light on papers,,
480,Instructions/35,Instructions,0,,Any traces visible under UV light on papers,,
481,Instructions/36,Instructions,0,,Blue crystals on the skin,,
482,Instructions/37,Instructions,0,,Wax seals on the skin,,
483,Instructions/38,Instructions,0,,Macrophagus Pakumanii in the blood,,
484,Instructions/39,Instructions,0,,Erythrocytus Cyberneticus in the blood,,
485,Instructions/40,Instructions,0,,Tentacles in the photo,,
486,Instructions/41,Instructions,0,,Spirits with a hole in their chest in the photo,,
487,Instructions/42,Instructions,0,,Spirit trying to crawl into our world in the photo,,
488,Instructions/43,Instructions,0,,Fly agaric in the photo,,
489,Instructions/44,Instructions,0,,Orange mushrooms on the skin,,
490,Instructions/45,Instructions,0,,Fungus-infested liver,,
491,Instructions/46,Instructions,0,,Green mold on the bones,,
492,Instructions/47,Instructions,0,,Gemstones in the bones,,
493,Instructions/48,Instructions,0,,Internal organs with eyes,,
494,Instructions/49,Instructions,0,,Wires on the bones,,
495,Instructions/50,Instructions,0,,Person made of ones and zeros in the photo,,
496,Instructions/51,Instructions,0,,Gray goo on the skin,,
497,Instructions/52,Instructions,0,,Bones made of gray goo,,
498,Instructions/53,Instructions,0,,Brain made of gray goo jelly,,
499,Instructions/54,Instructions,0,,Spiked sphere instead of a heart,,
500,Instructions/55,Instructions,0,,Spiked sphere instead of a lung,,
501,Instructions/56,Instructions,0,,Gray hands in the photo,,
502,Instructions/57,Instructions,0,,Rain in the photo,,
503,Instructions/58,Instructions,0,,Cybernetic circuits and augmentations on the body,,
504,Instructions/59,Instructions,0,,Cybernetically modified brain,,
505,Instructions/60,Instructions,0,,Cybernetically modified heart,,
506,Instructions/61,Instructions,0,,Cybernetically modified lungs,,
507,Instructions/62,Instructions,0,,Cybernetically modified organs,,
508,Instructions/63,Instructions,0,,Advanced cybernetic bones,,
509,Instructions/64,Instructions,0,,Purple protective field in the photo,,
510,Instructions/65,Instructions,0,,Green circuits in the photo,,
511,Instructions/66,Instructions,0,,Larval skin infestation,,
512,Instructions/67,Instructions,0,,Web-like growths on the skin,,
513,Instructions/68,Instructions,0,,Parasitic scarab on the skin,,
514,Credits/Titles001,Credits,0,,"SECURITY 51
DEVELOPED AND PUBLISHED BY ALAWAR


GAME DIRECTOR
Stepan Komarov

HEAD OF PRODUCTION
Andrew Kuvaev

PROJECT MANAGER
Denis Lepikhov

LEAD GAME DESIGNER
Elnur Khalilov

GAME DESIGNER
Fedor Dvorcov

LEAD PROGRAMMER
Dmitry Miroshnichenko

PROGRAMMER
Semyon Kachur

ART DIRECTOR
Stepan Komarov

LEAD ANIMATOR
Sergey Cherenkov

ARTISTS
Aliya Gabdulbarova
Tatyana Afanasyeva
Anna Artiukhova
Sergey Cherenkov
Ivan Ivkin
Yury Kirkevich

QA LEAD
Vladislav Kufeld

QA TESTERS
Alena Gamanova
Semyon Grachev

LOCALIZATION
Mike Belov
Evgenia Sherbak
BSC Everest

RELEASE MANAGER
Kirill Erkholin


HEAD OF MARKETING
Artem Bashutin

SENIOR MARKETING MANAGER
Slava Budaev

SENIOR COMMUNITY MANAGER
Natalie Mukhortova

COMMUNITY MANAGER
Daniil Krasheninnikov

DESIGNER
Polina Shirshova


HEAD OF BUSINESS DEVELOPMENT
Maria Urbanovich

BUSINESS DEVELOPMENT MANAGER
Alex Arsentiev

ANALYTICS AND STATISTICS
Alexey Balobanov


CEO
Sergey Zanin

CFO
Natalya Staritsyna


HUMAN RESOURCES
Svetlana Ignatenko
Tatyana Ivanova

FINANCE
Anastasia Chornaya
Lidia Malyasova
Maria Popova
Nazgul Ibraeva
Yulia Ponomareva

LEGAL
Anna Yakovleva

IT
Yulia Kulikova
Alexander Malitsky

GENERAL SERVICES
Pavel Titov


MUSIC & SOUND
Igor 'Deallry' Galahov

SOUND
Andrey Shubin


OTHER TEAMS AT ALAWAR
Dmitry Terentiev
Svetlana Shvetsova
Evgenia Lee
Artemy Naimushin
Diana Shutova
Alina Lapitskaya
Andrew Kandzha
Max Minkov
Semyon Erochin
Alexander Stalnov
Irina Gamanova
Ilya Napolov
Maria Pritchina
Anton Kashkovsky
Nikita Zhuperin
Vitaliy Ushmotkin
Anastasia Subbotina
Ekaterina Dampilova
Nikita Mialkin


SPECIAL THANKS TO
Natalya Yarovenko
Alexander Svyazhin
Alexey Turischev
Omet
RawrelTV
our playtesters
and you

Security 51 was made with Unity®. Unity is a trademark or registered trademark of Unity Technologies Copyright © 2005-2026 Unity Technologies. All rights reserved.",,
515,Credits/Titles002,Credits,0,,"HEAD OF MARKETING
Artem Bashutin

SENIOR MARKETING MANAGER
Slava Budaev

COMMUNITY MANAGER
Natalie Mukhortova

DESIGNER
Polina Shirshova

HEAD OF BIZ DEV
Maria Urbanovich

BIZ DEV MANAGER
Alex Arsentiev

ANALYTICS AND STATISTICS
Alexey Balobanov

CEO
Sergey Zanin

COO
Natalya Yarovenko

CFO
Natalya Staritsyna
FINANCE
Anastasia Chornaya
Oksana Mikheeva
Lidia Malyasova
Maria Popova
Nazgul Ibraeva

HUMAN RESOURCES
Svetlana Ignatenko
Tatyana Ivanova

LEGAL
Anna Yakovleva

IT
Yulia Kulikova
Sergey Mayatskiy

GENERAL SERVICES
Pavel Titov

MUSIC BY
Igor ‘Deallry’ Galahov

SPECIAL THANKS TO
Ivan Efimov
Mike Towndrow
Grace Yang
Vicarious PR
Omet
RawrelTV
our playtesters
and you",,
516,Credits/Titles003,Credits,0,, ,,
517,Hints/Hint_001,Hints,0,,"Names, numbers and so forth must match!",,
518,Hints/Hint_002,Hints,0,,Comparing is as easy as pressing [LMB] in a videogame!,,
519,Hints/Hint_003,Hints,0,,In case of doubt you can reference the instructions!,,
520,Hints/Hint_004,Hints,0,,"Once you've checked everything, make a decision!",,
521,Hints/Hint_005,Hints,0,,The elevator can fit up to four people. Going one at a time can take a while! Though it might sometimes be necessary.,,
522,Hints/Hint_006,Hints,0,,Press to examine,,
523,Hints/Hint_007,Hints,0,,Check suspicious things against the list of anomalies,,
524,Hints/Hint_008,Hints,0,,Check what's going on in the elevator,,
525,Hints/Hint_009,Hints,0,,Check unusual things against the list of anomalies,,
526,Hints/Hint_010,Hints,0,,"If something isn't right, press here!",,
527,Hints/Hint_011,Hints,0,,Take it to take photos,,
528,Hints/Hint_012,Hints,0,,Don't forget to replace the film,,
529,Hints/Hint_013,Hints,0,,Bring up the papers to see what is hidden...,,
530,Hints/Hint_014,Hints,0,,Press to see the inner world,,
531,Hints/Tutor_001,Hints,0,,Switch view (press the arrow or press [SHIFT]) to check their face.,,
532,Hints/Tutor_002,Hints,0,,"The face matches the photo, switch back",,
533,Hints/Tutor_003,Hints,0,,"The name, number and photo are correct, you can let them through. Take the access card.",,
534,Hints/Tutor_004,Hints,0,,The elevator can fit 4 people,,
535,Hints/Tutor_005,Hints,0,,Press here to send the elevator down,,
536,Hints/Tutor_006,Hints,0,,The elevator is going down. Be careful who you let in…,,
537,Hints/Tutor_007,Hints,0,,...and who you let out!,,
538,Hints/Tutor_008,Hints,0,,Everything is in order. Close the camera window,,
539,Hints/Tutor_009,Hints,0,,Press to let out,,
540,Hints/Tutor_010,Hints,0,,Today you were tasked to check everyone for rashes,,
541,Hints/Tutor_011,Hints,0,,Press here to activate the x-ray,,
542,Hints/Tutor_012,Hints,0,,Look for a suspicious rash on the body and select it using [LMB],,
543,Hints/Tutor_013,Hints,0,,"Move the cursor to the instructions area, then select the relevant item using [LMB]",,
544,Hints/Tutor_014,Hints,0,,Switch view to deny entrance,,
545,Hints/Tutor_015,Hints,0,,This is definitely an abnormal rash. You cannot let this character through! Take the access card.,,
546,Hints/Tutor_016,Hints,0,,"Pay attention to the photo, name and number in the documents.",,
547,Hints/Tutor_017,Hints,0,,"You're doing a fantastic job! Your first day was a success! Keep up the good work! Oh, and I forgot to mention, there will be no days off.",,
548,Hints/Tutor_018,Hints,0,,Pay attention to the name in the documents. This person is dangerous!,,
549,Hints/Tutor_019,Hints,0,,You need to call armed guards!,,
550,Hints/Tutor_020,Hints,0,,Good. We can rely on you.,,
551,Hints/Tutor_021,Hints,0,,Instructions were violated. Try to be more careful next time!,,
